stichtag,direktion_code,direktion_name,amt_bereich_code,amt_bereich_name,indikator,wert,einheit,anmerkung_1,anmerkung_2
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Frauen",52,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Maenner",23,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Frauen",1314,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Maenner",2586,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Frauen",167,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Maenner",270,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Frauen",121,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Maenner",61,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Frauen",44,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Maenner",97,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Frauen",137,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Maenner",99,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Frauen",12,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Maenner",8,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Frauen",5,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Maenner",12,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Frauen",31,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Maenner",28,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Frauen",374,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Maenner",405,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Frauen",48,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Maenner",12,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Frauen",32,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Maenner",110,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Frauen",7,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Maenner",27,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Frauen",15,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Maenner",8,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Frauen",25,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Maenner",33,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Frauen",515,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Maenner",363,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Frauen",96,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Maenner",55,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Frauen",116,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Maenner",93,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Frauen",109,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Maenner",50,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Frauen",288,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Maenner",135,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Frauen",44,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Maenner",25,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Frauen",14507,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Maenner",3808,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Frauen",1789,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Maenner",1464,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Frauen",1350,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Maenner",1549,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Frauen",721,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Maenner",124,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Frauen",132,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Maenner",51,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Frauen",49,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Maenner",42,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Frauen",54,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Maenner",90,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Frauen",79,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Maenner",90,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Frauen",53,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Maenner",447,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Frauen",96,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Maenner",178,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Frauen",60,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Maenner",109,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Frauen",279,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Maenner",301,"Anstellungsverhaeltnisse [Anzahl]","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,1,"Regierungsrat und Staatskanzlei",1000,"Regierungsrat und Staatskanzlei","Frauen",44,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,1,"Regierungsrat und Staatskanzlei",1000,"Regierungsrat und Staatskanzlei","Maenner",56,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2201,"Generalsekretariat","Frauen",48,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2201,"Generalsekretariat","Maenner",52,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2204,"Staatsanwaltschaft","Frauen",65,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2204,"Staatsanwaltschaft","Maenner",35,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2205,"Jugendstrafrechtspflege","Frauen",70,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2205,"Jugendstrafrechtspflege","Maenner",30,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2206,"Justizvollzug und Wiedereingliederung","Frauen",39,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2206,"Justizvollzug und Wiedereingliederung","Maenner",61,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2207,"Gemeindeamt","Frauen",65,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2207,"Gemeindeamt","Maenner",35,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2221,"Handelsregisteramt","Frauen",63,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2221,"Handelsregisteramt","Maenner",37,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2223,"Statistisches Amt","Frauen",29,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2223,"Statistisches Amt","Maenner",71,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2224,"Staatsarchiv","Frauen",56,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2224,"Staatsarchiv","Maenner",44,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2232,"Kantonale Opferhilfestelle","Frauen",100,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2232,"Kantonale Opferhilfestelle","Maenner",0,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2233,"Fachstelle Gleichstellung","Frauen",60,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2233,"Fachstelle Gleichstellung","Maenner",40,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2234,"Fachstelle Kultur","Frauen",74,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2234,"Fachstelle Kultur","Maenner",26,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2241,"Fachstelle Integration","Frauen",85,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2241,"Fachstelle Integration","Maenner",15,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2251,"Bezirksraete","Frauen",83,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2251,"Bezirksraete","Maenner",17,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2261,"Statthalteraemter","Frauen",70,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,2,"Direktion der Justiz und des Innern",2261,"Statthalteraemter","Maenner",30,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Frauen",69,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Maenner",31,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Frauen",34,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Maenner",66,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Frauen",38,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Maenner",62,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Frauen",66,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Maenner",34,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Frauen",31,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Maenner",69,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Frauen",58,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Maenner",42,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Frauen",60,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Maenner",40,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Frauen",29,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Maenner",71,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Frauen",53,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Maenner",47,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Frauen",48,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Maenner",52,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Frauen",80,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Maenner",20,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Frauen",23,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Maenner",77,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Frauen",21,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Maenner",79,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Frauen",65,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Maenner",35,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Frauen",43,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Maenner",57,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
